place,grav,sexe,trajet,secu1,secu2,lum,agg,int,atm,col,lat,long,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,senc,catv,obs,obsm,choc,manv,motor,Hour,DayOfWeek,Month,Age
1,4,1,5,2,6,5,2,1,1,6,48.8259003428,2.2009241581,3,2,2,0,2,1,1,0,4,50,2,30,9,0,1,13,1,3,3,10,23.0
1,1,2,4,1,0,1,2,2,1,6,48.815323669,2.3176270723,4,2,2,0,1,1,1,5,6,50,2,13,0,1,2,16,6,18,3,10,32.0
1,4,1,0,2,6,1,2,1,1,2,48.8964999624,2.2810417414,3,1,3,0,1,1,1,0,1,50,0,33,0,2,4,0,0,13,3,10,32.0
1,4,1,0,2,6,1,2,1,1,2,48.8964999624,2.2810417414,3,1,3,0,1,1,1,0,1,50,0,43,0,2,1,26,0,13,3,10,32.0
2,4,1,0,2,8,1,2,1,1,7,48.9023412622,2.2750604153,3,2,3,0,1,1,1,0,1,50,3,33,0,0,0,26,1,10,2,10,32.0
1,1,1,9,1,8,1,2,2,1,3,48.9174052903,2.3148670793,4,2,0,0,1,1,1,0,1,50,2,10,9,2,1,5,3,15,2,10,23.0
1,4,2,9,1,8,1,2,2,1,3,48.9174052903,2.3148670793,4,2,0,0,1,1,1,0,1,50,2,7,9,2,7,1,1,15,2,10,66.0
1,4,1,5,2,6,1,2,1,1,6,49.069315,2.179375,3,2,2,1,1,1,1,0,5,50,1,1,0,0,8,1,5,12,3,10,72.0
1,1,1,3,1,-1,3,2,1,1,3,49.0516438966,2.4442317247,3,2,2,0,1,1,1,0,1,90,2,7,0,2,8,19,1,18,3,10,63.0
1,4,1,1,2,-1,3,2,1,1,3,49.0516438966,2.4442317247,3,2,2,0,1,1,1,0,1,90,2,43,0,2,3,17,1,18,3,10,45.0
1,1,1,0,1,0,5,1,1,1,4,48.66799,2.35559,1,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,0,19,3,10,42.0
1,4,1,0,1,0,5,1,1,1,4,48.66799,2.35559,1,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,0,19,3,10,27.0
1,1,1,0,1,0,5,1,1,1,4,48.66799,2.35559,1,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,2,19,3,10,44.0
1,1,1,0,1,0,5,1,1,1,4,48.66799,2.35559,1,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,1,19,3,10,57.0
1,1,2,0,1,0,5,1,1,1,4,48.66799,2.35559,1,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,1,19,3,10,43.0
1,1,1,9,1,0,1,1,1,1,3,48.62486,2.36306,2,1,2,0,1,1,1,0,1,110,2,7,0,2,2,12,1,13,3,10,21.0
1,4,1,4,2,6,1,1,1,1,3,48.62486,2.36306,2,1,2,0,1,1,1,0,1,110,2,31,0,2,1,3,1,13,3,10,32.0
1,1,1,0,1,8,4,1,1,1,5,48.61004,2.43151,2,1,2,0,1,2,1,0,1,70,2,7,0,2,4,1,1,6,3,10,55.0
1,4,2,0,1,0,4,1,1,1,5,48.61004,2.43151,2,1,2,0,1,2,1,0,1,70,2,7,0,2,1,1,1,6,3,10,31.0
1,1,1,0,1,8,4,1,1,1,5,48.61004,2.43151,2,1,2,0,1,2,1,0,1,70,2,7,0,2,1,1,1,6,3,10,51.0
1,1,1,1,1,8,4,1,1,1,5,48.61004,2.43151,2,1,2,0,1,2,1,0,1,70,2,17,0,2,8,11,1,6,3,10,38.0
1,1,1,0,1,0,4,1,1,1,5,48.61004,2.43151,2,1,2,0,1,2,1,0,1,70,2,10,0,2,1,2,1,6,3,10,23.0
1,4,1,1,2,6,2,1,1,1,3,48.70215,2.30816,1,1,4,0,1,1,1,0,1,110,2,33,0,2,7,3,1,8,3,10,39.0
1,1,2,0,1,0,1,1,1,1,2,48.731965,2.315348,2,3,3,0,1,1,1,0,1,110,2,7,0,2,1,2,1,15,2,10,34.0
1,4,1,0,2,0,1,1,1,1,2,48.731965,2.315348,2,3,3,0,1,1,1,0,1,110,2,33,0,2,4,2,1,15,2,10,67.0
1,4,2,1,1,0,2,1,1,1,2,48.85797,2.05277,1,3,4,0,1,1,1,0,1,110,1,7,0,2,1,1,3,18,3,10,54.0
1,4,2,9,1,0,2,1,1,1,2,48.85797,2.05277,1,3,4,0,1,1,1,0,1,110,1,7,0,2,1,26,1,18,3,10,44.0
1,4,2,1,1,0,1,1,1,1,2,48.942851,1.951567,1,-1,3,0,1,1,1,0,1,130,1,7,0,2,4,2,1,17,3,10,50.0
1,4,1,1,1,0,1,1,1,1,2,48.942851,1.951567,1,-1,3,0,1,1,1,0,1,130,1,7,0,2,1,2,1,17,3,10,26.0
1,1,1,0,1,0,1,1,1,1,2,48.867694451,2.4272502164,1,3,6,0,1,1,1,0,1,90,1,7,0,2,4,1,1,17,3,10,56.0
1,4,1,0,1,0,1,1,1,1,2,48.867694451,2.4272502164,1,3,6,0,1,1,1,0,1,90,1,10,0,2,1,1,1,17,3,10,46.0
1,1,1,0,1,0,4,1,1,1,5,48.9341878207,2.3905062963,1,3,10,0,1,1,1,0,1,90,1,7,0,2,4,2,0,19,3,10,51.0
1,1,2,0,1,0,4,1,1,1,5,48.9341878207,2.3905062963,1,3,10,0,1,1,1,0,1,90,2,7,0,2,7,2,0,19,3,10,38.0
1,3,1,0,2,6,4,1,1,1,5,48.9341878207,2.3905062963,1,3,10,0,1,1,1,0,1,90,2,33,0,2,1,3,0,19,3,10,23.0
1,1,2,0,1,0,3,1,1,1,2,48.881579,2.452949,1,3,3,0,2,1,1,0,1,90,2,7,0,2,1,1,1,18,3,10,49.0
1,4,1,0,2,0,3,1,1,1,2,48.881579,2.452949,1,3,3,0,2,1,1,0,1,90,2,33,0,2,3,1,1,18,3,10,29.0
1,4,1,1,1,-1,1,1,1,1,4,48.981734,2.500006,1,3,7,0,1,1,1,0,1,110,1,7,0,2,4,2,1,15,3,10,47.0
1,4,1,5,1,0,1,1,1,1,4,48.981734,2.500006,1,3,7,0,1,1,1,0,1,110,1,7,0,2,6,2,1,15,3,10,23.0
1,4,1,4,1,-1,1,1,1,1,4,48.981734,2.500006,1,3,7,0,1,1,1,0,1,110,1,10,0,2,1,1,1,15,3,10,24.0
1,4,1,5,1,-1,1,1,1,1,4,48.981734,2.500006,1,3,7,0,1,1,1,0,1,110,1,7,0,2,4,2,1,15,3,10,22.0
1,4,2,0,1,0,1,1,1,1,2,48.941269,2.427147,1,3,8,0,1,1,1,0,1,90,1,7,0,2,1,2,1,16,3,10,24.0
1,1,1,0,1,0,1,1,1,1,2,48.941269,2.427147,1,3,8,0,1,1,1,0,1,90,1,7,0,2,0,0,0,16,3,10,39.0
1,4,1,0,1,0,3,1,1,8,2,48.88605,2.47277,1,-1,9,0,1,3,1,0,1,70,1,7,0,2,4,23,1,5,3,10,49.0
1,1,1,0,1,0,3,1,1,8,2,48.88605,2.47277,1,-1,9,0,1,3,1,0,1,70,1,10,1,0,1,2,1,5,3,10,35.0
1,3,1,1,2,0,3,1,1,1,5,48.83509,2.57724,1,3,6,0,1,1,1,0,1,110,2,33,0,2,1,0,1,18,2,10,49.0
1,1,1,5,8,0,3,1,1,1,5,48.83509,2.57724,1,3,6,0,1,1,1,0,1,110,2,10,0,2,8,1,1,18,2,10,28.0
1,1,1,1,8,0,3,1,1,1,5,48.83509,2.57724,1,3,6,0,1,1,1,0,1,110,2,10,0,2,5,1,1,18,2,10,35.0
1,1,1,1,1,0,3,1,1,1,2,48.7941121614,2.4417938878,1,1,0,0,1,1,1,0,1,90,1,7,0,2,4,11,1,17,2,10,30.0
1,4,1,1,2,6,3,1,1,1,2,48.7941121614,2.4417938878,1,1,0,0,1,1,1,0,1,90,1,33,0,2,1,3,1,17,2,10,31.0
1,4,1,4,8,-1,1,2,1,1,2,48.98038,2.30319,3,2,2,0,1,1,1,0,1,50,1,10,0,2,1,26,1,17,2,10,45.0
1,4,1,5,1,-1,1,2,1,1,2,48.98038,2.30319,3,2,2,0,1,1,1,0,1,50,1,7,0,2,4,1,1,17,2,10,62.0
1,3,1,5,2,6,5,2,3,1,3,48.789577,2.148481,4,2,2,0,2,1,1,0,1,50,2,33,0,2,1,1,1,0,6,10,31.0
1,4,2,4,1,0,5,2,3,1,3,48.789577,2.148481,4,2,2,0,2,1,1,0,1,50,1,7,0,2,3,9,1,0,6,10,33.0
1,1,1,4,1,-1,1,2,1,1,6,48.892699,2.597744,4,2,2,0,1,1,1,0,1,50,2,10,0,1,2,1,1,10,2,10,36.0
1,4,1,1,1,0,3,1,1,1,1,48.4194,2.82635,3,2,2,0,1,1,1,0,1,90,1,7,0,2,1,1,1,20,1,10,37.0
1,4,1,9,8,0,3,1,1,1,1,48.4194,2.82635,3,2,2,0,1,1,1,0,1,90,2,7,0,2,1,13,1,20,1,10,31.0
1,1,1,0,1,8,1,2,1,1,6,48.85583,2.75319,4,2,2,0,1,1,1,0,1,50,0,7,0,1,1,1,3,17,2,10,20.0
1,1,1,5,1,4,1,2,1,1,4,48.901013,2.349407,4,1,4,0,1,1,1,0,1,70,1,7,0,2,1,2,1,11,2,10,48.0
1,1,1,5,1,4,1,2,1,1,4,48.901013,2.349407,4,1,4,0,1,1,1,0,1,70,1,7,0,2,4,2,1,11,2,10,44.0
1,1,1,5,1,4,1,2,1,1,4,48.901013,2.349407,4,1,4,0,1,1,1,0,1,70,1,7,0,2,4,2,1,11,2,10,69.0
1,1,2,5,1,4,1,2,1,1,4,48.901013,2.349407,4,1,4,0,1,1,1,0,1,70,1,7,0,2,4,2,1,11,2,10,56.0
1,4,1,5,2,6,3,2,1,1,3,48.853942,2.253986,4,1,3,0,1,1,1,1,1,70,1,33,0,2,7,3,1,7,2,10,41.0
1,4,1,1,2,6,1,2,1,1,6,48.8277,2.291932,4,1,4,0,1,1,1,0,1,70,1,34,0,9,1,21,1,13,1,10,40.0
1,4,1,5,2,6,5,2,1,1,4,48.894488,2.39504,4,1,4,0,1,1,1,0,1,70,2,33,0,2,2,1,1,22,6,10,21.0
1,4,2,1,1,0,5,2,1,1,4,48.894488,2.39504,4,1,4,0,1,1,1,0,1,70,2,7,4,2,7,1,1,22,6,10,43.0
1,1,1,9,8,0,1,2,3,1,6,48.887606,2.370296,4,1,1,1,1,1,1,-1,5,30,2,50,0,1,2,1,3,14,2,10,37.0
1,4,1,9,2,6,5,2,7,1,3,48.874011,2.29411,4,1,4,0,1,2,1,0,1,30,3,33,0,2,8,9,1,2,2,10,32.0
1,4,1,5,2,6,5,2,2,1,3,48.878643,2.294224,4,2,4,0,1,1,1,0,1,30,2,30,0,2,2,1,1,22,1,10,28.0
1,4,1,9,2,0,5,2,2,1,2,48.863921,2.2905,4,3,6,3,2,1,1,-1,6,50,1,1,0,2,4,2,5,19,2,10,60.0
1,1,1,4,1,0,5,2,2,1,2,48.863921,2.2905,4,3,6,3,2,1,1,-1,6,50,1,7,0,2,1,2,1,19,2,10,58.0
1,1,1,1,1,0,1,2,2,1,6,48.838046,2.355939,4,1,1,0,2,1,1,0,1,30,1,7,0,1,2,16,1,12,2,10,54.0
1,4,1,1,8,0,5,2,2,1,7,48.873704,2.364909,4,1,1,0,1,1,1,0,1,30,1,50,0,0,0,16,3,19,2,10,58.0
1,4,1,9,2,6,5,2,7,1,3,48.870067,2.301004,4,2,4,0,1,1,1,0,1,30,2,30,0,2,1,2,1,22,1,10,26.0
1,1,1,4,1,0,5,2,7,1,3,48.870067,2.301004,4,2,4,0,1,1,1,0,1,30,2,10,0,2,4,15,1,22,1,10,46.0
1,1,1,4,8,0,1,2,2,1,6,48.860552,2.349354,4,2,4,1,1,1,1,-1,5,15,2,1,0,1,1,1,5,12,2,10,34.0
1,1,1,1,1,0,1,2,1,1,3,48.83638,2.47559,3,2,2,0,1,1,1,0,1,30,1,7,0,2,8,15,2,17,0,10,57.0
1,4,1,5,2,6,1,2,1,1,3,48.83638,2.47559,3,2,2,0,1,1,1,0,1,30,1,32,0,2,2,1,1,17,0,10,18.0
1,4,1,4,2,0,5,2,3,1,2,48.813278,2.388466,3,2,3,3,1,1,1,0,1,50,2,30,0,2,5,15,1,20,2,10,37.0
1,1,1,1,1,0,5,2,1,1,3,48.76212,2.34958,4,1,2,0,1,1,1,0,1,50,3,10,0,2,6,1,0,5,2,10,32.0
1,4,1,1,0,0,5,2,1,1,3,48.76212,2.34958,4,1,2,0,1,1,1,0,1,50,3,50,0,2,1,0,3,5,2,10,30.0
1,4,2,9,8,0,5,2,9,1,3,48.775791,2.480221,3,2,2,1,1,1,1,0,5,50,1,1,0,2,0,1,5,20,1,10,46.0
1,1,1,4,1,0,5,2,9,1,3,48.775791,2.480221,3,2,2,1,1,1,1,0,5,50,2,10,0,2,3,15,1,20,1,10,45.0
1,1,1,0,1,0,5,2,1,1,6,48.9438813996,2.5883325481,4,2,2,0,2,1,1,0,1,50,0,7,0,1,1,0,1,21,2,10,51.0
1,1,2,1,1,8,3,2,1,1,6,48.95567,2.58636,4,2,2,0,1,1,1,0,1,50,1,7,0,1,1,1,1,19,2,10,31.0
1,4,1,1,2,0,1,2,1,1,3,48.9077113049,2.3316415562,3,2,1,0,1,1,1,0,1,50,1,31,0,2,5,2,0,13,2,10,58.0
1,1,1,1,8,0,1,2,1,1,3,48.9077113049,2.3316415562,3,2,1,0,1,1,1,0,1,50,1,7,0,2,3,2,1,13,2,10,57.0
2,4,2,0,8,0,1,2,1,1,3,48.918175204,2.3663284206,4,2,2,0,1,1,1,0,8,50,1,33,0,2,1,13,3,9,1,10,35.0
1,1,1,1,8,0,1,2,1,1,3,48.918175204,2.3663284206,4,2,2,0,1,1,1,0,8,50,1,7,0,2,3,13,1,9,1,10,40.0
1,3,1,1,2,6,1,2,1,1,3,48.8898814255,2.4194169044,4,2,0,1,1,1,1,0,1,50,0,30,0,2,1,1,1,16,2,10,44.0
1,1,2,1,1,0,1,2,1,1,3,48.8898814255,2.4194169044,4,2,0,1,1,1,1,0,1,50,0,7,0,2,2,15,1,16,2,10,21.0
1,1,2,1,1,0,1,2,2,1,3,48.88926,2.47121,3,-1,2,0,1,1,1,0,1,50,2,7,0,2,1,1,1,10,2,10,30.0
1,4,1,1,8,0,1,2,2,1,3,48.88926,2.47121,3,-1,2,0,1,1,1,0,1,50,-1,50,0,2,7,19,3,10,2,10,24.0
1,1,1,5,1,0,5,2,1,1,6,48.92023,2.52657,3,2,2,1,1,1,1,0,1,50,2,7,0,1,2,1,1,20,2,10,22.0
1,1,1,0,2,0,1,2,2,1,3,48.8990385974,2.471031181,3,2,2,-1,1,1,1,0,1,30,0,31,0,2,8,15,1,16,2,10,53.0
1,4,1,0,1,0,1,2,2,1,3,48.8990385974,2.471031181,3,2,2,-1,1,1,1,0,1,30,1,7,0,2,3,1,1,16,2,10,25.0
1,1,1,9,2,0,1,2,1,1,6,48.91164,2.4004,3,2,2,0,1,1,1,0,1,50,2,32,0,1,2,1,1,14,2,10,35.0
1,1,1,4,1,0,5,2,9,1,3,48.8843769762,2.2692802548,4,2,2,0,1,1,1,0,1,50,1,37,0,2,3,24,1,22,1,10,45.0
1,1,1,5,1,0,5,2,9,1,3,48.8843769762,2.2692802548,4,2,2,0,1,1,1,0,1,50,1,10,0,2,5,17,1,22,1,10,79.0
1,1,1,9,1,0,5,2,1,1,2,48.7888936903,2.3189681768,3,3,6,1,1,1,1,0,1,50,1,7,0,2,5,24,1,19,2,10,61.0
1,4,1,1,8,0,5,2,1,1,2,48.7888936903,2.3189681768,3,3,6,1,1,1,1,0,1,50,1,80,1,0,1,1,3,19,2,10,31.0
1,1,1,0,2,0,1,2,1,1,6,48.913527,2.273226,3,-1,0,0,1,1,1,0,4,30,2,30,0,1,1,25,1,11,4,10,57.0
1,4,1,5,1,-1,5,2,1,1,6,49.134778,2.237933,3,2,2,0,1,1,1,0,3,-1,1,7,1,0,1,13,1,21,2,10,37.0
1,1,1,3,0,-1,3,2,1,1,2,49.143032,2.2939,3,1,1,0,1,1,1,0,1,30,1,7,1,0,3,1,1,20,1,10,22.0
1,1,1,4,1,4,1,1,1,1,2,49.0041253063,2.4885207895,3,3,4,0,2,1,1,0,1,90,1,15,0,2,1,1,1,12,3,10,57.0
1,4,1,5,1,-1,1,1,1,1,2,49.0041253063,2.4885207895,3,3,4,0,2,1,1,0,1,90,1,7,0,0,4,2,1,12,3,10,67.0
1,1,1,1,1,4,3,1,1,1,2,48.72051,2.29445,1,1,3,0,1,1,1,0,1,110,2,10,0,2,4,1,1,19,2,10,57.0
1,4,1,5,1,4,3,1,1,1,2,48.72051,2.29445,1,1,3,0,1,1,1,0,1,110,2,7,0,2,1,1,1,19,2,10,31.0
1,4,1,3,8,0,1,2,1,1,3,48.73025,2.30035,3,4,2,0,1,1,1,5,1,50,1,30,0,2,1,19,0,17,2,10,15.0
1,1,1,4,1,0,1,2,1,1,3,48.73025,2.30035,3,4,2,0,1,1,1,5,1,50,1,14,0,2,5,0,0,17,2,10,42.0
1,4,1,9,2,6,1,1,1,1,3,48.80959,2.34893,1,3,4,0,1,1,1,1,1,70,2,33,0,2,8,2,1,16,2,10,32.0
1,1,1,1,1,0,1,1,1,1,3,48.80959,2.34893,1,3,4,0,1,1,1,1,1,70,2,7,0,2,7,2,1,16,2,10,24.0
1,1,1,1,1,0,1,1,1,1,5,48.774025289,2.3462096537,1,3,3,0,1,1,1,0,1,90,2,7,0,2,5,1,1,8,2,10,35.0
1,1,1,1,1,0,1,1,1,1,5,48.774025289,2.3462096537,1,3,3,0,1,1,1,0,1,90,2,7,0,2,3,1,1,8,2,10,58.0
1,4,1,1,2,6,1,1,1,1,5,48.774025289,2.3462096537,1,3,3,0,1,1,1,0,1,90,2,32,0,2,7,3,1,8,2,10,53.0
1,4,2,5,1,0,3,1,1,1,7,48.62571,2.35303,2,3,2,0,1,2,1,0,8,50,2,7,0,5,1,21,1,22,1,10,20.0
1,1,2,4,1,0,1,1,1,1,2,48.89743,2.00622,1,1,2,0,2,1,1,0,1,110,2,7,0,2,4,1,1,10,2,10,34.0
1,4,1,4,1,0,1,1,1,1,2,48.89743,2.00622,1,1,2,0,2,1,1,0,1,110,2,7,0,2,1,2,1,10,2,10,38.0
1,1,2,1,1,0,2,1,1,1,2,48.9571638618,2.46145321,1,2,9,0,1,1,1,0,1,90,2,7,0,2,6,1,1,19,2,10,30.0
1,4,1,0,2,6,2,1,1,1,2,48.9571638618,2.46145321,1,2,9,0,1,1,1,0,1,90,2,33,0,2,1,3,1,19,2,10,39.0
1,1,1,1,1,-1,1,1,1,1,3,49.028201,2.12824,1,1,8,0,1,1,1,0,1,110,2,7,0,2,2,1,1,13,2,10,45.0
1,4,2,5,1,-1,1,1,1,1,3,49.028201,2.12824,1,1,8,0,1,1,1,0,1,110,2,7,0,2,8,11,1,13,2,10,22.0
1,4,2,5,1,-1,5,1,1,1,6,49.02144,2.21109,1,-1,2,0,1,1,1,1,1,110,2,7,0,0,1,14,1,2,2,10,22.0
1,1,2,5,1,0,3,1,1,1,2,48.77754,2.61399,2,-1,6,0,1,1,1,0,1,90,2,7,0,2,1,2,1,19,2,10,63.0
1,1,1,1,1,0,3,1,1,1,2,48.77754,2.61399,2,-1,6,0,1,1,1,0,1,90,2,7,0,2,6,1,1,19,2,10,32.0
1,1,1,1,8,0,1,1,1,1,2,48.8273238388,2.5090636814,1,3,8,0,1,1,1,1,1,90,1,10,0,2,4,0,1,17,2,10,52.0
1,4,1,5,2,6,1,1,1,1,2,48.8273238388,2.5090636814,1,3,8,0,1,1,1,1,1,90,1,33,0,2,1,3,1,17,2,10,18.0
1,4,1,4,2,0,4,2,6,8,7,48.70745,2.4985,3,1,1,0,1,1,1,5,1,50,2,30,0,0,3,15,1,21,1,10,31.0
1,4,2,1,1,0,1,1,1,2,2,48.67824,2.4965,2,3,4,0,1,1,2,0,1,50,1,7,0,2,4,1,1,8,0,10,27.0
1,1,1,2,1,0,1,2,1,1,6,48.65847,2.41235,3,-1,2,0,1,1,1,0,1,50,2,7,0,1,1,16,1,15,4,10,70.0
1,4,2,1,1,0,1,2,1,5,1,48.5733,2.5905,3,2,2,0,1,2,2,0,1,50,3,7,0,2,3,1,1,8,1,10,36.0
1,1,1,5,8,0,1,2,1,5,1,48.5733,2.5905,3,2,2,0,1,2,2,0,1,50,3,7,0,2,3,13,1,8,1,10,37.0
1,1,2,3,1,0,1,2,1,5,6,48.278798,2.682572,4,2,3,0,2,1,1,0,1,50,3,7,0,1,2,1,1,7,6,10,20.0
1,4,1,1,2,6,3,1,1,1,2,48.79305,3.11173,3,2,2,0,1,1,1,0,1,80,1,2,0,2,4,1,1,23,1,10,33.0
1,4,1,1,2,6,2,2,1,1,7,48.818788,2.331743,4,1,3,0,1,1,1,0,1,70,1,33,0,0,7,12,1,19,1,10,48.0
1,4,1,5,2,6,1,2,1,2,7,48.831424,2.282854,4,1,3,0,1,1,2,0,1,70,2,32,0,0,7,3,1,8,0,10,40.0
1,1,2,9,1,0,2,2,2,1,6,48.872587,2.314701,4,1,3,0,1,1,1,8,1,30,1,10,0,1,1,1,3,18,1,10,33.0
1,3,1,9,2,6,5,2,4,1,6,48.829566102,2.3870962858,4,1,4,0,1,1,1,0,1,50,3,33,14,0,7,13,1,1,1,10,38.0
1,4,1,4,1,0,1,2,2,1,2,48.892439,2.378907,4,1,3,3,1,1,1,-1,6,30,2,7,0,2,4,7,1,13,0,10,47.0
1,1,1,4,1,8,1,2,2,1,2,48.892439,2.378907,4,1,3,3,1,1,1,-1,6,30,2,7,0,2,1,7,1,13,0,10,31.0
1,1,1,9,1,0,5,2,3,1,3,48.884482,2.349494,4,2,6,0,1,1,1,0,1,30,1,7,0,2,3,1,1,18,1,10,52.0
1,4,2,9,2,0,5,2,3,1,3,48.884482,2.349494,4,2,6,0,1,1,1,0,1,30,2,50,0,2,1,15,3,18,1,10,19.0
1,1,1,5,1,0,1,2,2,1,3,48.839637,2.29654,4,1,1,0,1,1,1,0,1,30,1,7,0,2,8,1,1,13,1,10,56.0
1,4,1,9,2,0,1,2,2,1,3,48.839637,2.29654,4,1,1,0,1,1,1,0,1,30,2,50,0,2,1,1,3,13,1,10,18.0
1,4,1,1,2,0,5,2,1,1,3,48.838183,2.317432,4,2,2,0,1,1,1,8,1,50,3,2,0,2,7,17,1,20,0,10,27.0
1,1,1,9,2,0,5,2,1,1,3,48.838183,2.317432,4,2,2,0,1,1,1,8,1,50,3,32,0,2,7,1,1,20,0,10,21.0
1,4,1,5,2,6,1,2,2,1,7,48.825996,2.353653,4,2,3,0,1,1,1,8,1,30,2,30,0,0,0,1,1,16,1,10,27.0
1,1,2,5,1,0,5,2,2,1,3,48.873775,2.358321,4,2,4,0,1,1,1,0,1,30,2,7,0,2,3,13,1,19,1,10,21.0
1,4,1,4,2,0,5,2,2,1,3,48.873775,2.358321,4,2,4,0,1,1,1,0,1,30,2,30,0,2,2,17,1,19,1,10,45.0
1,1,1,4,1,0,1,2,1,1,1,48.873969,2.348576,4,2,2,1,1,1,1,-1,5,30,2,7,0,2,1,13,1,9,1,10,24.0
1,4,1,1,2,0,1,2,1,1,1,48.873969,2.348576,4,2,2,1,1,1,1,-1,5,30,1,1,0,2,1,1,5,9,1,10,37.0
1,4,1,9,2,6,1,2,3,1,3,48.852257,2.299195,4,2,2,0,1,1,1,0,1,30,1,32,0,2,1,17,1,12,1,10,29.0
1,1,1,9,1,0,1,2,3,1,3,48.852257,2.299195,4,2,2,0,1,1,1,0,1,30,1,7,0,2,3,15,2,12,1,10,44.0
1,1,1,9,1,0,2,2,2,1,6,48.867031,2.352976,4,1,3,2,1,1,1,-1,5,30,2,7,0,2,0,15,1,20,0,10,41.0
1,4,2,9,8,0,2,2,2,1,6,48.867031,2.352976,4,1,3,2,1,1,1,-1,5,30,2,50,0,2,0,21,3,20,0,10,42.0
1,4,1,0,2,6,5,2,1,2,3,48.78957,2.435357,3,2,4,0,1,1,2,0,1,50,1,32,0,2,2,1,1,20,0,10,51.0
1,1,1,0,1,8,5,2,1,2,3,48.78957,2.435357,3,2,4,0,1,1,2,0,1,50,1,7,0,2,1,13,1,20,0,10,52.0
1,4,1,5,8,0,5,2,6,1,6,48.76338,2.35513,4,1,1,0,1,4,1,5,3,50,3,7,14,0,2,9,1,21,1,10,36.0
1,4,2,1,1,0,1,2,2,1,3,48.77739,2.35306,4,-1,1,0,1,1,1,0,1,50,1,7,0,2,3,1,1,14,1,10,36.0
1,1,2,0,1,0,1,2,2,1,3,48.77739,2.35306,4,-1,1,0,1,1,1,0,1,50,2,7,0,2,2,1,1,14,1,10,40.0
1,4,2,0,1,0,1,2,9,1,2,48.77959,2.44318,4,1,1,0,1,1,1,3,1,50,1,7,0,2,1,0,1,11,0,10,22.0
1,1,2,0,1,0,1,2,9,1,2,48.77959,2.44318,4,1,1,0,1,1,1,3,1,50,1,7,0,2,4,0,1,11,0,10,42.0
1,1,1,0,1,0,1,2,3,8,3,48.9539,2.53402,3,2,2,0,1,1,2,0,1,50,2,7,0,2,8,15,1,16,1,10,21.0
1,4,1,0,2,0,1,2,3,8,3,48.9539,2.53402,3,2,2,0,1,1,2,0,1,50,2,30,0,2,1,17,1,16,1,10,38.0
1,1,1,9,8,0,1,2,3,8,3,48.95723,2.54417,3,2,2,0,1,1,1,0,1,50,2,7,9,2,1,2,1,12,1,10,48.0
1,1,1,5,8,0,1,2,3,8,3,48.95723,2.54417,3,2,2,0,1,1,1,0,1,50,3,7,9,1,8,15,1,12,1,10,32.0
1,4,1,3,8,0,1,2,3,1,3,48.94933,2.35775,3,1,2,1,1,1,1,0,5,30,-1,1,0,2,7,25,5,9,1,10,38.0
1,1,2,1,1,0,1,2,3,1,3,48.94933,2.35775,3,1,2,1,1,1,1,0,5,30,3,7,0,2,1,9,1,9,1,10,38.0
1,4,2,5,1,0,1,2,1,1,1,48.93861,2.42615,3,3,2,0,1,1,1,0,8,50,1,7,8,0,1,1,1,10,1,10,57.0
1,1,1,0,8,0,5,2,3,1,1,48.9331874767,2.4896155108,3,2,4,0,1,1,1,0,1,50,1,7,0,2,1,15,1,22,4,10,24.0
1,4,1,4,2,8,5,2,3,1,1,48.9331874767,2.4896155108,3,2,4,0,1,1,1,0,1,50,1,30,0,2,1,2,0,22,4,10,31.0
1,3,1,0,2,0,1,2,2,1,3,48.9377,2.2768,4,2,2,0,1,1,1,0,1,50,1,50,0,2,0,1,3,14,1,10,43.0
1,1,1,4,1,8,1,2,2,1,3,48.9377,2.2768,4,2,2,0,1,1,1,0,1,50,1,14,0,2,7,16,1,14,1,10,30.0
1,4,1,0,2,8,5,2,3,1,7,48.9250826021,2.2900177538,3,3,2,0,1,1,1,0,1,50,1,30,0,0,0,1,1,3,1,10,57.0
1,4,1,9,2,6,1,2,3,1,3,48.9017743293,2.3174643424,3,1,4,0,1,1,1,0,1,50,2,30,0,2,8,1,1,13,6,10,49.0
1,1,1,9,1,8,1,2,3,1,3,48.9017743293,2.3174643424,3,1,4,0,1,1,1,0,1,50,1,7,0,2,2,15,1,13,6,10,55.0
1,1,1,9,8,0,1,2,1,1,6,48.7657009284,2.2509258986,4,1,1,0,1,1,1,0,1,30,3,7,0,1,1,1,1,16,1,10,26.0
1,1,1,4,1,0,1,2,9,1,3,48.7604215504,2.307767272,3,3,2,1,1,1,1,0,1,50,1,7,0,2,7,15,1,16,1,10,60.0
1,3,1,5,2,0,1,2,9,1,3,48.7604215504,2.307767272,3,3,2,1,1,1,1,0,1,50,2,33,0,2,1,1,1,16,1,10,35.0
1,4,2,5,2,0,1,2,1,1,3,48.73714,2.30177,3,3,2,0,2,1,1,0,1,50,2,30,0,2,1,1,1,11,1,10,66.0
